no_evenm,annee,DT_ACCDN,HR_ACCDN,CD_ETAT_VICTM,CD_MUNCP,CIVIC_NUMBER,STREET_TYPE,STREET OF ACCIDENT,STREET_DIR,INTERSECTION TYPE,INTERSECTION,INTERSECTION DIRECTION,Geocoding address,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,nb_veh_accdn_c,agecond_1,agecond_2,agecond_3,agecond_4,agecond_5,agecond_6,agecond_7,agecond_8
301210706030019,2007,6/3/2007,11:45,3,66023,,,SHERBROOKE,,,CLARK,," SHERBROOKE  &  CLARK , Montreal, QC",0,0,1,2,51,32,,,,,,
301210706070005,2007,6/7/2007,0:30,3,66023,1585,,ST DENIS,,,,,"1585 ST DENIS, Montreal, QC",0,0,1,1,,,,,,,,
301210706070054,2007,6/7/2007,17:45,3,66023,,,SHERBROOKE,,,ST DOMINIQUE,," SHERBROOKE  &  ST DOMINIQUE , Montreal, QC",0,0,1,1,41,,,,,,,
301210706090034,2007,6/9/2007,17:15,3,66023,150,,STE CATHERINE,,,JEANNE MANCE,,"150 STE CATHERINE, Montreal, QC",0,0,1,1,42,,,,,,,
301210706210008,2007,4/16/2007,15:50,3,66023,,,ST PAUL,,,MCGILL,," ST PAUL  &  MCGILL , Montreal, QC",0,0,1,1,53,,,,,,,
301210706210030,2007,6/21/2007,15:25,3,66023,,,RENE LEVESQUE,,,SANGUINET,," RENE LEVESQUE  &  SANGUINET , Montreal, QC",0,0,1,1,21,,,,,,,
301210707170043,2007,7/17/2007,17:10,3,66023,,BD,ST LAURENT,,BD,DE MAISONNEUVE,,"BD ST LAURENT  & BD DE MAISONNEUVE , Montreal, QC",0,0,1,1,69,,,,,,,
301210707170058,2007,7/17/2007,22:00,2,66023,,,RENE LEVESQUE,,,ST DENIS,," RENE LEVESQUE  &  ST DENIS , Montreal, QC",0,1,0,1,25,,,,,,,
301210707230014,2007,7/23/2007,9:10,3,66023,,,MARCHE BON SECOURS,,,DE LA COMMUNE,," MARCHE BON SECOURS  &  DE LA COMMUNE , Montreal, QC",0,0,1,1,31,,,,,,,
301210708030035,2007,8/3/2007,17:05,3,66023,,,BERRI,,,DE MAISONNEUVE,," BERRI  &  DE MAISONNEUVE , Montreal, QC",0,0,1,1,60,,,,,,,
301210708070080,2007,8/7/2007,21:50,2,66023,75,BD,RENE LEVESQUE,O,,ST URBAIN,,"75 BD RENE LEVESQUE O, Montreal, QC",0,1,0,1,25,,,,,,,
301210708080031,2007,8/8/2007,16:15,3,66023,,,ST LAURENT,,,JULIETTE BELIVEAU,," ST LAURENT  &  JULIETTE BELIVEAU , Montreal, QC",0,0,1,1,40,,,,,,,
301210708120026,2007,8/12/2007,13:50,3,66023,,,ST DENIS,,,DE LA GAUCHETIERE,," ST DENIS  &  DE LA GAUCHETIERE , Montreal, QC",0,0,1,1,46,,,,,,,
301210708150014,2007,8/15/2007,11:28,2,66023,,,PRESIDENT KENNEDY,,,KIMBERLEY,," PRESIDENT KENNEDY  &  KIMBERLEY , Montreal, QC",0,1,0,1,61,,,,,,,
301210708150039,2007,8/15/2007,18:25,3,66023,,,DE MAISONNEUVE,,,JEANNE MANCE,," DE MAISONNEUVE  &  JEANNE MANCE , Montreal, QC",0,0,1,1,25,,,,,,,
301210708190007,2007,8/19/2007,3:00,3,66023,,,DE MAISONNEUVE,,,ST URBAIN,," DE MAISONNEUVE  &  ST URBAIN , Montreal, QC",0,0,1,1,70,,,,,,,
301210709050011,2007,9/5/2007,9:40,3,66023,,,RENE LEVESQUE,,,ST HUBERT,," RENE LEVESQUE  &  ST HUBERT , Montreal, QC",0,0,1,1,26,,,,,,,
301210709070007,2007,9/7/2007,5:53,3,66023,,,ST ANTOINE,E,,ST DENIS,," ST ANTOINE E &  ST DENIS , Montreal, QC",0,0,2,1,27,,,,,,,
301210709070007,2007,9/7/2007,5:53,3,66023,,,ST ANTOINE,E,,ST DENIS,," ST ANTOINE E &  ST DENIS , Montreal, QC",0,0,2,1,27,,,,,,,
301210709140015,2007,9/7/2007,19:00,2,66023,,,SHERBROOKE,,,ST TIMOTHEE,," SHERBROOKE  &  ST TIMOTHEE , Montreal, QC",0,1,0,1,,,,,,,,
301210709160012,2007,9/16/2007,3:21,2,66023,,,SHERBROOKE,,,ST DOMINIQUE,," SHERBROOKE  &  ST DOMINIQUE , Montreal, QC",0,1,0,1,17,,,,,,,
301210709230018,2007,9/23/2007,,3,66023,,,,,,,,,0,0,1,1,,,,,,,,
301210710120038,2007,10/12/2007,17:38,3,66023,,,ST URBAIN,,,RENE LEVESQUE,," ST URBAIN  &  RENE LEVESQUE , Montreal, QC",0,0,1,1,44,,,,,,,
301210710140003,2007,10/14/2007,1:05,3,66023,,,ST PAUL,,,ST FRANCOIS XAVIER,," ST PAUL  &  ST FRANCOIS XAVIER , Montreal, QC",0,0,1,1,44,,,,,,,
301210710140008,2007,10/14/2007,2:59,2,66023,1615,,ST LAURENT,,,ONTARIO,,"1615 ST LAURENT, Montreal, QC",0,1,0,1,22,,,,,,,
301210710160016,2007,10/16/2007,,1,66023,301,,RENE LEVESQUE,,,SANGUINET,,"301 RENE LEVESQUE, Montreal, QC",1,0,0,1,53,,,,,,,
301210710160027,2007,10/16/2007,16:07,3,66023,,,VIGER,,,SANGUINET,," VIGER  &  SANGUINET , Montreal, QC",0,0,1,1,39,,,,,,,
301210710210025,2007,10/21/2007,13:08,3,66023,,,STE CATHERINE,,,ST ANDRE,," STE CATHERINE  &  ST ANDRE , Montreal, QC",0,0,1,1,61,,,,,,,
301210710230020,2007,10/23/2007,13:22,2,66023,,,BERRI,,,STE CATHERINE,E," BERRI  &  STE CATHERINE E, Montreal, QC",0,1,0,1,21,,,,,,,
301210710230034,2007,10/23/2007,18:35,3,66023,,,BERRI,,,RENE LEVESQUE,," BERRI  &  RENE LEVESQUE , Montreal, QC",0,0,1,1,62,,,,,,,
301210711040034,2007,11/4/2007,20:05,3,66023,,,STE CATHERINE,,,ST HUBERT,," STE CATHERINE  &  ST HUBERT , Montreal, QC",0,0,1,1,60,,,,,,,
301210711090047,2007,11/9/2007,16:34,3,66023,,,ST JACQUES,,,ST FRANCOIS XAVIER,," ST JACQUES  &  ST FRANCOIS XAVIER , Montreal, QC",0,0,1,1,42,,,,,,,
301210711160001,2007,11/15/2007,23:58,3,66023,,,SHERBROOKE,,,ST DOMINIQUE,," SHERBROOKE  &  ST DOMINIQUE , Montreal, QC",0,0,2,1,28,,,,,,,
301210711160001,2007,11/15/2007,23:58,3,66023,,,SHERBROOKE,,,ST DOMINIQUE,," SHERBROOKE  &  ST DOMINIQUE , Montreal, QC",0,0,2,1,28,,,,,,,
301210711170030,2007,11/17/2007,21:47,3,66023,,,STE CATHERINE,,,ST DOMINIQUE,," STE CATHERINE  &  ST DOMINIQUE , Montreal, QC",0,0,1,1,,,,,,,,
301210711230012,2007,11/23/2007,10:20,3,66023,,,CLARK,,,STE CATHERINE,," CLARK  &  STE CATHERINE , Montreal, QC",0,0,1,1,31,,,,,,,
301210712060006,2007,11/26/2007,12:00,2,66023,355,,ST JACQUES,O,,ST PIERRE,,"355 ST JACQUES, Montreal, QC",0,1,0,1,,,,,,,,
301210712100004,2007,12/10/2007,8:25,3,66023,,,ST DENIS,,,SHERBROOKE,," ST DENIS  &  SHERBROOKE , Montreal, QC",0,0,1,1,,,,,,,,
301210712110002,2007,12/11/2007,23:44,3,66023,,,SHERBROOKE,,,ST URBAIN,," SHERBROOKE  &  ST URBAIN , Montreal, QC",0,0,1,1,31,,,,,,,
301210712120016,2007,12/12/2007,10:35,3,66023,,,ST URBAIN,,,SHERBROOKE,," ST URBAIN  &  SHERBROOKE , Montreal, QC",0,0,1,1,53,,,,,,,
301210712150010,2007,12/15/2007,13:05,3,66023,,,ST HUBERT,,,RENE LEVESQUE,," ST HUBERT  &  RENE LEVESQUE , Montreal, QC",0,0,1,1,64,,,,,,,
301210712210012,2007,12/21/2007,6:00,3,66023,1,AV,DU CASINO,,,,,"1 AV DU CASINO , Montreal, QC",0,0,1,1,51,,,,,,,
301210712210025,2007,12/21/2007,13:14,3,66023,,,STE CATHERINE,,,JEANNE MANCE,," STE CATHERINE  &  JEANNE MANCE , Montreal, QC",0,0,1,1,23,,,,,,,
301210712210028,2007,12/21/2007,15:45,3,66023,,,JEANNE MANCE,,,DE MAISONNEUVE,," JEANNE MANCE  &  DE MAISONNEUVE , Montreal, QC",0,0,2,1,57,,,,,,,
301210712210028,2007,12/21/2007,15:45,3,66023,,,JEANNE MANCE,,,DE MAISONNEUVE,," JEANNE MANCE  &  DE MAISONNEUVE , Montreal, QC",0,0,2,1,57,,,,,,,
301210712290003,2007,12/29/2007,,3,66023,,,ST LAURENT,,,STE CATHERINE,," ST LAURENT  &  STE CATHERINE , Montreal, QC",0,0,1,1,23,,,,,,,
301220701050021,2007,1/5/2007,23:05,2,66023,,,DE MAISONNEUVE,,,DE LORIMIER,," DE MAISONNEUVE  &  DE LORIMIER , Montreal, QC",0,1,1,1,19,,,,,,,
301220701100012,2007,1/10/2007,15:30,3,66023,,,DU HAVRE,,,ONTARIO,," DU HAVRE  &  ONTARIO , Montreal, QC",0,0,1,1,56,,,,,,,
301220701250007,2007,1/25/2007,11:16,3,66023,,,DE MAISONNEUVE,,,DE LORIMIER,," DE MAISONNEUVE  &  DE LORIMIER , Montreal, QC",0,0,1,1,43,,,,,,,
301220702010015,2007,2/1/2007,18:15,2,66023,,,STE CATHERINE,,,AMHERST,," STE CATHERINE  &  AMHERST , Montreal, QC",0,1,0,1,37,,,,,,,
301220702050010,2007,2/5/2007,15:35,3,66023,,,ONTARIO,,,ALEXANDRE DE SEVE,," ONTARIO  &  ALEXANDRE DE SEVE , Montreal, QC",0,0,1,1,39,,,,,,,
301220702070012,2007,2/7/2007,,3,66023,2600,,ONTARIO,E,,BERCY,,"2600 ONTARIO, Montreal, QC",0,0,1,1,51,,,,,,,
301220702080008,2007,2/8/2007,11:52,3,66023,,,PAPINEAU,,,STE CATHERINE,," PAPINEAU  &  STE CATHERINE , Montreal, QC",0,0,1,1,57,,,,,,,
301220702080028,2007,2/8/2007,21:15,2,66023,,,STE CATHERINE,E,,AMHERST,," STE CATHERINE E &  AMHERST , Montreal, QC",0,1,0,2,34,20,,,,,,
301220702210017,2007,2/21/2007,11:15,3,66023,,,STE CATHERINE,,,MONTCALM,," STE CATHERINE  &  MONTCALM , Montreal, QC",0,0,1,1,60,,,,,,,
301220702270023,2007,2/27/2007,22:45,3,66023,,,PAPINEAU,,,STE CATHERINE,," PAPINEAU  &  STE CATHERINE , Montreal, QC",0,0,1,1,36,,,,,,,
301220703220039,2007,3/22/2007,16:40,3,66023,,,ONTARIO,,,CHAMPLAIN,," ONTARIO  &  CHAMPLAIN , Montreal, QC",0,0,1,1,,,,,,,,
301220704030011,2007,4/3/2007,11:50,3,66023,,,STE CATHERINE,,,PANET,," STE CATHERINE  &  PANET , Montreal, QC",0,0,1,1,39,,,,,,,
301220704100018,2007,4/10/2007,12:27,3,66023,2277,,DES ERABLES,,,,,"2277 DES ERABLES, Montreal, QC",0,0,1,1,50,,,,,,,
301220704120020,2007,4/12/2007,22:15,2,66023,,,ONTARIO,,,DU HAVRE,," ONTARIO  &  DU HAVRE , Montreal, QC",0,1,0,1,54,,,,,,,
301220704180016,2007,4/18/2007,16:05,3,66023,,,AMHERST,,,DE MAISONNEUVE,," AMHERST  &  DE MAISONNEUVE , Montreal, QC",0,0,1,1,75,,,,,,,
301220704270011,2007,4/27/2007,2:47,3,66023,,,STE CATHERINE,,,CHAMPLAIN,," STE CATHERINE  &  CHAMPLAIN , Montreal, QC",0,0,1,1,54,,,,,,,
301220705140008,2007,5/14/2007,14:15,2,66023,,,DE MAISONNEUVE,,,CHAMPLAIN,," DE MAISONNEUVE  &  CHAMPLAIN , Montreal, QC",0,1,0,1,37,,,,,,,
301220705150030,2007,5/15/2007,20:40,3,66023,2600,,NOTRE-DAME,,,FRONTENAC,,"2600 NOTRE-DAME, Montreal, QC",0,0,1,1,53,,,,,,,
301220705210026,2007,5/21/2007,21:20,2,66023,,,DE LORIMIER,,,ONTARIO,," DE LORIMIER  &  ONTARIO , Montreal, QC",0,1,0,1,25,,,,,,,
301220705260016,2007,5/26/2007,12:50,3,66023,1701,,ALEXANDRE DE SEVE,,,,,"1701 ALEXANDRE DE SEVE, Montreal, QC",0,0,1,1,46,,,,,,,
301220705260025,2007,5/26/2007,17:15,3,66023,2501,,ROUEN ARR,,,D'IBERVILLE,,"2501 ROUEN ARR, Montreal, QC",0,0,1,1,46,,,,,,,
301220707120003,2007,7/12/2007,6:37,3,66023,,,PAPINEAU,,,ONTARIO,," PAPINEAU  &  ONTARIO , Montreal, QC",0,0,1,1,34,,,,,,,
301220708040020,2007,8/4/2007,14:40,3,66023,,,DE LORIMIER,,,LARIVIERE,," DE LORIMIER  &  LARIVIERE , Montreal, QC",0,0,1,3,24,,,,,,,
301220709040006,2007,9/4/2007,9:00,3,66023,,,IBERVILLE,,,HOCHELAGA,," IBERVILLE  &  HOCHELAGA , Montreal, QC",0,0,1,2,18,,,,,,,
301220709200009,2007,9/20/2007,8:15,3,66023,,,ONTARIO,,,VISITATION,," ONTARIO  &  VISITATION , Montreal, QC",0,0,1,1,51,,,,,,,
301220709270010,2007,9/27/2007,8:00,3,66023,,,PAPINEAU,,,DE MAISONNEUVE,," PAPINEAU  &  DE MAISONNEUVE , Montreal, QC",0,0,1,1,,,,,,,,
301220710110024,2007,10/11/2007,16:20,3,66023,2809,,HOCHELAGA,,,MONTGOMERY,,"2809 HOCHELAGA, Montreal, QC",0,0,1,1,30,,,,,,,
301220710230007,2007,10/23/2007,14:33,3,66023,,,ONTARIO,,,PARTHENAIS,," ONTARIO  &  PARTHENAIS , Montreal, QC",0,0,1,1,26,,,,,,,
301220710230013,2007,10/23/2007,18:05,3,66023,,,ST ANTOINE,,,AMHERST,," ST ANTOINE  &  AMHERST , Montreal, QC",0,0,1,1,31,,,,,,,
301220710240003,2007,10/24/2007,6:50,3,66023,1255,,STE CATHERINE,,,VISITATION,,"1255 STE CATHERINE, Montreal, QC",0,0,1,1,27,,,,,,,
301220711040002,2007,11/4/2007,0:00,3,66023,,,SHERBROOKE,,,SHERBROOKE,," SHERBROOKE  &  SHERBROOKE , Montreal, QC",0,0,1,1,,,,,,,,
301220711060006,2007,11/6/2007,,3,66023,,,ONTARIO,,,FLORIAN,," ONTARIO  &  FLORIAN , Montreal, QC",0,0,1,1,51,,,,,,,
301220711140013,2007,11/14/2007,,3,66023,,,SHERBROOKE,,,FRONTENAC,," SHERBROOKE  &  FRONTENAC , Montreal, QC",0,0,1,1,57,,,,,,,
301220711160012,2007,11/16/2007,13:30,3,66023,,,ST ANTOINE,,,AMHERST,," ST ANTOINE  &  AMHERST , Montreal, QC",0,0,1,1,53,,,,,,,
301220711240010,2007,11/24/2007,19:18,3,66023,,,STE CATHERINE,,,PAPINEAU,," STE CATHERINE  &  PAPINEAU , Montreal, QC",0,0,1,1,54,,,,,,,
301220712020005,2007,12/2/2007,11:58,3,66023,,,STE CATHERINE,,,DE LORIMIER,," STE CATHERINE  &  DE LORIMIER , Montreal, QC",0,0,1,1,56,,,,,,,
301220712100012,2007,12/10/2007,17:20,3,66023,,,DE LORIMIER,,,DE MAISONNEUVE,," DE LORIMIER  &  DE MAISONNEUVE , Montreal, QC",0,0,1,1,46,,,,,,,
301220712140004,2007,12/14/2007,11:15,3,66023,,,ONTARIO,,,FRONTENAC,," ONTARIO  &  FRONTENAC , Montreal, QC",0,0,1,1,29,,,,,,,
301220712190013,2007,12/16/2007,0:05,3,66023,,,STE CATHERINE,,,CHAMPLAIN,," STE CATHERINE  &  CHAMPLAIN , Montreal, QC",0,0,1,1,,,,,,,,
301220712190015,2007,12/19/2007,16:12,2,66023,,,SHERBROOKE,,,CHAMPLAIN,," SHERBROOKE  &  CHAMPLAIN , Montreal, QC",0,1,0,1,,,,,,,,
301220712200002,2007,12/20/2007,8:15,3,66023,,,DE MAISONNEUVE,,,CHAMPLAIN,," DE MAISONNEUVE  &  CHAMPLAIN , Montreal, QC",0,0,1,1,57,,,,,,,
301220712270010,2007,12/27/2007,16:20,3,66023,,,PAPINEAU,,,DE MAISONNEUVE,," PAPINEAU  &  DE MAISONNEUVE , Montreal, QC",0,0,1,2,28,37,,,,,,
301230701080023,2007,1/8/2007,20:30,3,66023,,,BENNETT,,,HOCHELAGA,," BENNETT  &  HOCHELAGA , Montreal, QC",0,0,1,1,,,,,,,,
301230701160009,2007,1/16/2007,15:39,3,66023,,,ONTARIO,,,PIE IX,," ONTARIO  &  PIE IX , Montreal, QC",0,0,1,1,63,,,,,,,
301230701240009,2007,1/24/2007,13:25,3,66023,,,HOCHELAGA,,,AYLWIN,," HOCHELAGA  &  AYLWIN , Montreal, QC",0,0,1,1,21,,,,,,,
301230701250011,2007,1/25/2007,12:20,3,66023,3275,,ONTARIO,,,WINNIPEG,,"3275 ONTARIO, Montreal, QC",0,0,1,1,31,,,,,,,
301230701310022,2007,1/31/2007,16:40,3,66023,2930,,SHERBROOKE,,PL,PLACE DE LERY,,"2930 SHERBROOKE, Montreal, QC",0,0,1,1,25,,,,,,,
301230702050013,2007,2/5/2007,12:30,3,66023,,,HOCHELAGA,,,AIRD,," HOCHELAGA  &  AIRD , Montreal, QC",0,0,1,1,,,,,,,,
301230702060014,2007,2/6/2007,15:50,2,66023,,,LECLAIRE,,,PIERRE DE COUBERTIN,," LECLAIRE  &  PIERRE DE COUBERTIN , Montreal, QC",0,1,0,1,54,,,,,,,
301230702060015,2007,2/6/2007,17:10,3,66023,2030,,PIE IX,,,ONTARIO,,"2030 PIE IX, Montreal, QC",0,0,1,1,40,,,,,,,
301230702080005,2007,2/8/2007,10:25,3,66023,,,PIE IX,,,PIERRE DE COUBERTIN,," PIE IX  &  PIERRE DE COUBERTIN , Montreal, QC",0,0,1,1,19,,,,,,,
301230702270024,2007,2/27/2007,18:10,3,66023,,,PIE IX,,,DE ROUEN,," PIE IX  &  DE ROUEN , Montreal, QC",0,0,1,1,,,,,,,,
301230703010008,2007,3/1/2007,14:50,2,66023,,,ONTARIO,,,DAVIDSON,," ONTARIO  &  DAVIDSON , Montreal, QC",0,1,0,1,63,,,,,,,
301230704250021,2007,4/25/2007,18:45,3,66023,,,ROUEN,,,CUVILLIER,," ROUEN  &  CUVILLIER , Montreal, QC",0,0,1,1,60,,,,,,,
301230704280021,2007,4/28/2007,21:00,1,66023,,,PIE IX,,,PIERRE DE COUBERTIN,," PIE IX  &  PIERRE DE COUBERTIN , Montreal, QC",1,0,1,1,77,,,,,,,
301230705080024,2007,5/4/2007,9:50,3,66023,,,PIE IX,,,PIERRE DE COUBERTIN,," PIE IX  &  PIERRE DE COUBERTIN , Montreal, QC",0,0,1,1,79,,,,,,,
301230705160007,2007,5/16/2007,10:35,2,66023,,,SHERBROOKE,,,CUVILLIER,," SHERBROOKE  &  CUVILLIER , Montreal, QC",0,1,0,1,57,,,,,,,
301230705160011,2007,5/16/2007,15:05,2,66023,,,SHERBROOKE,,,DE CHAMBLY,," SHERBROOKE  &  DE CHAMBLY , Montreal, QC",0,1,0,1,44,,,,,,,
301230706270014,2007,6/27/2007,12:15,3,66023,,,ONTARIO,,,CHAMBLY,," ONTARIO  &  CHAMBLY , Montreal, QC",0,0,1,1,,,,,,,,
301230707040036,2007,7/4/2007,20:10,3,66023,,,ONTARIO,,,CUVILLIER,," ONTARIO  &  CUVILLIER , Montreal, QC",0,0,1,1,60,,,,,,,
301230707080013,2007,7/8/2007,19:30,3,66023,,,PIERRE DE COUBERTIN,,,LECLAIRE,," PIERRE DE COUBERTIN  &  LECLAIRE , Montreal, QC",0,0,1,1,38,,,,,,,
301230707140023,2007,7/14/2007,19:20,3,66023,,,ONTARIO,,,CUVILLIER,," ONTARIO  &  CUVILLIER , Montreal, QC",0,0,1,1,22,,,,,,,
301230707250034,2007,7/25/2007,20:45,3,66023,,,NOTRE-DAME,,,BOURBONNIERE,," NOTRE-DAME  &  BOURBONNIERE , Montreal, QC",0,0,1,1,52,,,,,,,
301230708030021,2007,8/3/2007,18:03,3,66023,3681,,ONTARIO,,,,,"3681 ONTARIO, Montreal, QC",0,0,1,1,37,,,,,,,
301230708130007,2007,8/13/2007,8:40,3,66023,,,PIE IX,,,ROUEN,," PIE IX  &  ROUEN , Montreal, QC",0,0,2,1,76,,,,,,,
301230708130007,2007,8/13/2007,8:40,3,66023,,,PIE IX,,,ROUEN,," PIE IX  &  ROUEN , Montreal, QC",0,0,2,1,76,,,,,,,
301230708210005,2007,8/21/2007,8:00,3,66023,,,HOCHELAGA,,,BENNETT,," HOCHELAGA  &  BENNETT , Montreal, QC",0,0,1,1,37,,,,,,,
301230708270025,2007,8/27/2007,17:53,2,66023,,,ONTARIO,,,BOURBONNIERE,," ONTARIO  &  BOURBONNIERE , Montreal, QC",0,1,1,1,25,,,,,,,
301230708270025,2007,8/27/2007,17:53,3,66023,,,ONTARIO,,,BOURBONNIERE,," ONTARIO  &  BOURBONNIERE , Montreal, QC",0,1,1,1,25,,,,,,,
301230709190025,2007,9/19/2007,17:50,3,66023,,,D'ORLEANS,,,LAFONTAINE,," D'ORLEANS  &  LAFONTAINE , Montreal, QC",0,0,1,2,78,37,,,,,,
301230709290011,2007,9/29/2007,16:25,3,66023,,,ONTARIO,,,JOLIETTE,," ONTARIO  &  JOLIETTE , Montreal, QC",0,0,1,1,55,,,,,,,
301230710100018,2007,10/10/2007,14:00,2,66023,,,JEANNE D ARC,,PL,PLACE JEANNE D ARC,," JEANNE D ARC  & PL PLACE JEANNE D ARC , Montreal, QC",0,1,0,1,,,,,,,,
301230710110020,2007,10/11/2007,,3,66023,,,LETOURNEAUX,,,LAFONTAINE,," LETOURNEAUX  &  LAFONTAINE , Montreal, QC",0,0,1,1,,,,,,,,
301230710190026,2007,10/19/2007,18:35,3,66023,,,HOCHELAGA,,,JEANNE D ARC,," HOCHELAGA  &  JEANNE D ARC , Montreal, QC",0,0,1,3,,21,51,,,,,
301230710230031,2007,10/23/2007,20:45,3,66023,,,PIE IX,,,ROUEN,," PIE IX  &  ROUEN , Montreal, QC",0,0,1,1,28,,,,,,,
301230710280022,2007,10/28/2007,22:26,3,66023,,,PIE IX,,,PIERRE DE COUBERTIN,," PIE IX  &  PIERRE DE COUBERTIN , Montreal, QC",0,0,2,7,54,,,,,,,
301230711020011,2007,11/2/2007,9:20,3,66023,,,ONTARIO,,,LETOURNEUX,," ONTARIO  &  LETOURNEUX , Montreal, QC",0,0,1,1,28,,,,,,,
301230711100018,2007,11/4/2007,11:00,2,66023,,,ONTARIO,,,AIRD,," ONTARIO  &  AIRD , Montreal, QC",0,1,0,1,,,,,,,,
301230711140013,2007,11/14/2007,13:01,3,66023,2500,,THEODORE,,,,,"2500 THEODORE, Montreal, QC",0,0,1,1,18,,,,,,,
301230711140028,2007,11/14/2007,17:18,3,66023,,,ONTARIO,,,ST GERMAIN,," ONTARIO  &  ST GERMAIN , Montreal, QC",0,0,1,1,59,,,,,,,
301230711150008,2007,11/15/2007,9:30,3,66023,4970,,HOCHELAGA,,,VIAU,,"4970 HOCHELAGA, Montreal, QC",0,0,1,2,61,,,,,,,
301230711180004,2007,11/18/2007,14:05,3,66023,,,ONTARIO,,,NICOLET,," ONTARIO  &  NICOLET , Montreal, QC",0,0,3,1,18,,,,,,,
301230711180004,2007,11/18/2007,14:05,3,66023,,,ONTARIO,,,NICOLET,," ONTARIO  &  NICOLET , Montreal, QC",0,0,3,1,18,,,,,,,
301230711180004,2007,11/18/2007,14:05,3,66023,,,ONTARIO,,,NICOLET,," ONTARIO  &  NICOLET , Montreal, QC",0,0,3,1,18,,,,,,,
301230711210018,2007,11/21/2007,10:00,3,66023,2030,,PIE IX,,,ONTARIO,,"2030 PIE IX, Montreal, QC",0,0,1,1,36,,,,,,,
301230711260018,2007,11/26/2007,20:24,3,66023,,,NOTRE-DAME,,,VIAU,," NOTRE-DAME  &  VIAU , Montreal, QC",0,0,1,1,,,,,,,,
301230712130021,2007,12/13/2007,21:00,3,66023,,,PIERRE DE COUBERTIN,,,JEANNE D ARC,," PIERRE DE COUBERTIN  &  JEANNE D ARC , Montreal, QC",0,0,1,1,58,,,,,,,
301240701120005,2007,1/12/2007,13:22,3,66023,,,VAN HORNE,,,DUROCHER,," VAN HORNE  &  DUROCHER , Montreal, QC",0,0,1,1,36,,,,,,,
301240701120010,2007,1/12/2007,17:10,3,66023,,,MCEACHRAN,,,DU MANOIR,," MCEACHRAN  &  DU MANOIR , Montreal, QC",0,0,1,1,60,,,,,,,
301240701180009,2007,1/18/2007,15:50,3,66023,615,,COTE STE CATHERINE,,,CLAUDE CHAMPAGNE,,"615 COTE STE CATHERINE, Montreal, QC",0,0,1,1,34,,,,,,,
301240703210009,2007,3/20/2007,8:30,3,66023,,,LAJOIE,,,DOLLARD,," LAJOIE  &  DOLLARD , Montreal, QC",0,0,1,1,,,,,,,,
301240703230009,2007,3/23/2007,13:45,3,66023,,,BERNARD,,,BLOOMFIELD,," BERNARD  &  BLOOMFIELD , Montreal, QC",0,0,1,1,,,,,,,,
301240703300013,2007,3/30/2007,17:10,3,66023,744,,BLOOMFIELD,,,VAN HORNE,,"744 BLOOMFIELD, Montreal, QC",0,0,1,1,39,,,,,,,
301240704020005,2007,4/2/2007,13:35,3,66023,,,BERNARD,,,QUERBES,," BERNARD  &  QUERBES , Montreal, QC",0,0,1,1,20,,,,,,,
301240704250012,2007,4/25/2007,19:00,3,66023,1208,,VAN HORNE,,,BLOOMFIELD,,"1208 VAN HORNE, Montreal, QC",0,0,1,1,24,,,,,,,
301240704280003,2007,4/28/2007,20:55,3,66072,,,GLENGARRY,,,LUCERNE,," GLENGARRY  &  LUCERNE , Montreal, QC",0,0,1,1,37,,,,,,,
301240705050010,2007,5/5/2007,,3,66072,,,COTE DES NEIGES,,,JEAN TALON,O," COTE DES NEIGES  &  JEAN TALON O, Montreal, QC",0,0,2,3,49,21,29,,,,,
301240706070008,2007,6/7/2007,9:00,3,66023,,,STUART,,,DUCHARME,," STUART  &  DUCHARME , Montreal, QC",0,0,1,1,,,,,,,,
301240707160002,2007,7/16/2007,9:10,3,66072,,,DRESDEN,,,CLYDE,," DRESDEN  &  CLYDE , Montreal, QC",0,0,1,1,50,,,,,,,
301240707160003,2007,7/16/2007,10:21,3,66023,,,VAN HORNE,,,QUERBES,," VAN HORNE  &  QUERBES , Montreal, QC",0,0,1,1,48,,,,,,,
301240708030016,2007,8/3/2007,21:15,3,66023,,,COTE STE CATHERINE,,,VINCENT D INDY,," COTE STE CATHERINE  &  VINCENT D INDY , Montreal, QC",0,0,1,1,26,,,,,,,
301240708310007,2007,8/31/2007,14:20,3,66023,5883,,DUROCHER,,,LAJOIE,,"5883 DUROCHER, Montreal, QC",0,0,1,1,34,,,,,,,
301240709060005,2007,9/6/2007,2:12,3,66023,,,COTE DES NEIGES,,,JEAN TALON,," COTE DES NEIGES  &  JEAN TALON , Montreal, QC",0,0,1,3,32,22,22,,,,,
301240709080003,2007,9/8/2007,15:35,3,66072,1757,BD,GRAHAM,,,LOMBARD,,"1757 BD GRAHAM , Montreal, QC",0,0,1,1,82,,,,,,,
301240709120010,2007,9/12/2007,16:11,3,66023,1333,,VAN HORNE,,,OUTREMONT,,"1333 VAN HORNE, Montreal, QC",0,0,1,1,47,,,,,,,
301240710160017,2007,10/16/2007,21:25,3,66072,,,LAIRD,,,BEVERLEY,," LAIRD  &  BEVERLEY , Montreal, QC",0,0,1,1,51,,,,,,,
301240710240008,2007,10/24/2007,13:20,3,66023,1685,,DUCHARME,,,ROCKLAND,,"1685 DUCHARME, Montreal, QC",0,0,1,1,77,,,,,,,
